vertex_index,parcel_id,parcel_label,yeo_network_id,yeo_network_name,hemisphere
8879,109,7Networks_LH_SalVentAttn_Med_3,4,SalVentAttn,lh
8880,109,7Networks_LH_SalVentAttn_Med_3,4,SalVentAttn,lh
8881,54,7Networks_LH_SomMot_23,2,SomMot,lh
8882,54,7Networks_LH_SomMot_23,2,SomMot,lh
8883,54,7Networks_LH_SomMot_23,2,SomMot,lh
8884,54,7Networks_LH_SomMot_23,2,SomMot,lh
8885,111,7Networks_LH_SalVentAttn_Med_5,4,SalVentAttn,lh
8886,111,7Networks_LH_SalVentAttn_Med_5,4,SalVentAttn,lh
8887,111,7Networks_LH_SalVentAttn_Med_5,4,SalVentAttn,lh
8888,65,7Networks_LH_SomMot_34,2,SomMot,lh
8889,64,7Networks_LH_SomMot_33,2,SomMot,lh
8890,64,7Networks_LH_SomMot_33,2,SomMot,lh
8891,64,7Networks_LH_SomMot_33,2,SomMot,lh
8892,64,7Networks_LH_SomMot_33,2,SomMot,lh
8893,64,7Networks_LH_SomMot_33,2,SomMot,lh
8894,64,7Networks_LH_SomMot_33,2,SomMot,lh
8895,64,7Networks_LH_SomMot_33,2,SomMot,lh
8896,64,7Networks_LH_SomMot_33,2,SomMot,lh
8897,68,7Networks_LH_SomMot_37,2,SomMot,lh
8898,68,7Networks_LH_SomMot_37,2,SomMot,lh
8899,64,7Networks_LH_SomMot_33,2,SomMot,lh
8900,63,7Networks_LH_SomMot_32,2,SomMot,lh
8901,64,7Networks_LH_SomMot_33,2,SomMot,lh
8902,64,7Networks_LH_SomMot_33,2,SomMot,lh
8903,64,7Networks_LH_SomMot_33,2,SomMot,lh
8904,64,7Networks_LH_SomMot_33,2,SomMot,lh
8905,64,7Networks_LH_SomMot_33,2,SomMot,lh
8906,64,7Networks_LH_SomMot_33,2,SomMot,lh
8907,64,7Networks_LH_SomMot_33,2,SomMot,lh
8908,54,7Networks_LH_SomMot_23,2,SomMot,lh
8909,63,7Networks_LH_SomMot_32,2,SomMot,lh
8910,54,7Networks_LH_SomMot_23,2,SomMot,lh
8911,54,7Networks_LH_SomMot_23,2,SomMot,lh
8912,54,7Networks_LH_SomMot_23,2,SomMot,lh
8913,54,7Networks_LH_SomMot_23,2,SomMot,lh
8914,54,7Networks_LH_SomMot_23,2,SomMot,lh
8915,112,7Networks_LH_SalVentAttn_Med_6,4,SalVentAttn,lh
8916,112,7Networks_LH_SalVentAttn_Med_6,4,SalVentAttn,lh
8917,112,7Networks_LH_SalVentAttn_Med_6,4,SalVentAttn,lh
8918,112,7Networks_LH_SalVentAttn_Med_6,4,SalVentAttn,lh
8919,112,7Networks_LH_SalVentAttn_Med_6,4,SalVentAttn,lh
8920,112,7Networks_LH_SalVentAttn_Med_6,4,SalVentAttn,lh
8921,83,7Networks_LH_DorsAttn_Post_15,3,DorsAttn,lh
8922,83,7Networks_LH_DorsAttn_Post_15,3,DorsAttn,lh
8923,83,7Networks_LH_DorsAttn_Post_15,3,DorsAttn,lh
8924,85,7Networks_LH_DorsAttn_Post_17,3,DorsAttn,lh
8925,85,7Networks_LH_DorsAttn_Post_17,3,DorsAttn,lh
8926,85,7Networks_LH_DorsAttn_Post_17,3,DorsAttn,lh
8927,85,7Networks_LH_DorsAttn_Post_17,3,DorsAttn,lh
8928,85,7Networks_LH_DorsAttn_Post_17,3,DorsAttn,lh
8929,83,7Networks_LH_DorsAttn_Post_15,3,DorsAttn,lh
8930,83,7Networks_LH_DorsAttn_Post_15,3,DorsAttn,lh
8931,83,7Networks_LH_DorsAttn_Post_15,3,DorsAttn,lh
8932,83,7Networks_LH_DorsAttn_Post_15,3,DorsAttn,lh
8933,84,7Networks_LH_DorsAttn_Post_16,3,DorsAttn,lh
8934,84,7Networks_LH_DorsAttn_Post_16,3,DorsAttn,lh
8935,84,7Networks_LH_DorsAttn_Post_16,3,DorsAttn,lh
8936,84,7Networks_LH_DorsAttn_Post_16,3,DorsAttn,lh
8937,84,7Networks_LH_DorsAttn_Post_16,3,DorsAttn,lh
8938,84,7Networks_LH_DorsAttn_Post_16,3,DorsAttn,lh
8939,84,7Networks_LH_DorsAttn_Post_16,3,DorsAttn,lh
8940,84,7Networks_LH_DorsAttn_Post_16,3,DorsAttn,lh
8941,106,7Networks_LH_SalVentAttn_PFCl_1,4,SalVentAttn,lh
8942,106,7Networks_LH_SalVentAttn_PFCl_1,4,SalVentAttn,lh
8943,106,7Networks_LH_SalVentAttn_PFCl_1,4,SalVentAttn,lh
8944,106,7Networks_LH_SalVentAttn_PFCl_1,4,SalVentAttn,lh
8945,180,7Networks_LH_Default_PFC_15,7,Default,lh
8946,180,7Networks_LH_Default_PFC_15,7,Default,lh
8947,180,7Networks_LH_Default_PFC_15,7,Default,lh
8948,180,7Networks_LH_Default_PFC_15,7,Default,lh
8949,180,7Networks_LH_Default_PFC_15,7,Default,lh
8950,181,7Networks_LH_Default_PFC_16,7,Default,lh
8951,181,7Networks_LH_Default_PFC_16,7,Default,lh
